9655,-0.11,1.14,-0.20
9665,-0.11,1.14,-0.20
9675,-0.11,1.14,-0.20
9685,-0.12,1.14,-0.20
9695,-0.12,1.14,-0.20
9705,-0.12,1.14,-0.21
9715,-0.12,1.14,-0.21
9725,-0.12,1.21,-0.21
9735,-0.12,1.21,-0.21
9745,-0.12,1.21,-0.21
9755,-0.12,1.21,-0.21
9765,-0.12,1.21,-0.21
9775,-0.12,1.21,-0.21
9785,-0.12,1.21,-0.21
9795,-0.12,1.21,-0.22
9805,-0.12,1.21,-0.22
9815,-0.12,1.21,-0.22
9825,-0.12,1.22,-0.22
9835,-0.12,1.22,-0.22
9845,-0.12,1.22,-0.22
9855,-0.12,1.22,-0.22
9865,-0.12,1.22,-0.22
9875,-0.12,1.22,-0.22
9885,-0.12,1.22,-0.22
9895,-0.12,1.22,-0.23
9905,-0.12,1.22,-0.23
9915,-0.12,1.22,-0.23
9925,-0.12,1.22,-0.23
9935,-0.12,1.22,-0.23
9945,-0.12,1.22,-0.23
9955,-0.12,1.22,-0.23
9965,-0.12,1.22,-0.23
9975,-0.12,1.22,-0.23
9985,-0.12,1.22,-0.23
9995,-0.12,1.22,-0.24
10005,-0.12,1.22,-0.24
10015,-0.12,1.22,-0.24
10025,-0.12,1.22,-0.24
10035,-0.12,1.22,-0.24
10045,-0.12,1.22,-0.24
10055,-0.12,1.22,-0.24
10065,-0.12,1.22,-0.24
10075,-0.12,1.22,-0.24
10085,-0.12,1.22,-0.24
10095,-0.12,1.22,-0.24
10105,-0.12,1.22,-0.24
10115,-0.12,1.22,-0.24
10125,-0.12,1.22,-0.24
10135,-0.12,1.22,-0.24
10145,-0.11,1.22,-0.24
10155,-0.11,1.22,-0.24
10165,-0.11,1.22,-0.24
10175,-0.11,1.22,-0.24
10185,-0.11,1.22,-0.25
10195,-0.11,1.22,-0.25
10205,-0.11,1.22,-0.25
10215,-0.11,1.22,-0.25
10225,-0.11,1.22,-0.25
10235,-0.11,1.22,-0.25
10245,-0.11,1.22,-0.25
10255,-0.11,1.22,-0.25
10265,-0.11,1.22,-0.25
10275,-0.11,1.22,-0.25
10285,-0.11,1.22,-0.25
10295,-0.11,1.22,-0.25
10305,-0.11,1.22,-0.25
10315,-0.11,1.22,-0.25
10325,-0.10,1.22,-0.25
10335,-0.10,1.22,-0.25
10345,-0.10,1.22,-0.25
10355,-0.10,1.22,-0.25
10365,-0.10,1.22,-0.25
10375,-0.10,1.22,-0.25
10385,-0.10,1.22,-0.25
10395,-0.10,1.22,-0.25
10405,-0.10,1.22,-0.25
10415,-0.10,1.22,-0.25
10425,-0.10,1.22,-0.25
10435,-0.10,1.22,-0.25
10445,-0.10,1.22,-0.25
10455,-0.10,1.22,-0.25
10465,-0.10,1.22,-0.25
10475,-0.10,1.22,-0.26
10485,-0.10,1.22,-0.26
10495,-0.10,1.22,-0.26
10505,-0.10,1.22,-0.26
10515,-0.09,1.22,-0.26
10525,-0.09,1.22,-0.26
10535,-0.09,1.22,-0.26
10545,-0.09,1.22,-0.26
10555,-0.09,1.22,-0.26
10565,-0.09,1.22,-0.26
10575,-0.09,1.22,-0.27
10585,-0.09,1.22,-0.27
10595,-0.09,1.22,-0.27
10605,-0.09,1.22,-0.27
10615,-0.09,1.23,-0.27
10625,-0.09,1.23,-0.27
10635,-0.09,1.23,-0.27
10645,-0.09,1.23,-0.27
10655,-0.09,1.23,-0.27
10665,-0.09,1.23,-0.27
10675,-0.09,1.23,-0.27
10685,-0.09,1.23,-0.27
10695,-0.08,1.23,-0.27
10705,-0.08,1.23,-0.27
10715,-0.08,1.24,-0.27
10725,-0.08,1.24,-0.27
10735,-0.08,1.24,-0.27
10745,-0.08,1.24,-0.27
10755,-0.08,1.24,-0.27
10765,-0.08,1.24,-0.28
10775,-0.08,1.24,-0.28
10785,-0.08,1.24,-0.28
10795,-0.08,1.24,-0.28
10805,-0.08,1.24,-0.28
10815,-0.08,1.26,-0.28
10825,-0.08,1.26,-0.28
10835,-0.08,1.26,-0.28
10845,-0.08,1.26,-0.28
10855,-0.08,1.26,-0.28
10865,-0.08,1.26,-0.30
10875,-0.08,1.26,-0.30
10885,-0.09,1.26,-0.30
10895,-0.09,1.26,-0.30
10905,-0.09,1.26,-0.30
10915,-0.09,1.29,-0.30
10925,-0.09,1.29,-0.30
10935,-0.09,1.29,-0.30
10945,-0.09,1.29,-0.30
10955,-0.09,1.29,-0.35
10965,-0.09,1.29,-0.35
10975,-0.09,1.29,-0.35
10985,-0.09,1.29,-0.35
10995,-0.09,1.29,-0.35
11005,-0.09,1.35,-0.35
11015,-0.09,1.35,-0.35
11025,-0.09,1.35,-0.35
11035,-0.09,1.35,-0.35
11045,-0.09,1.35,-0.35
11055,-0.09,1.35,-0.46
11065,-0.16,1.35,-0.46
11075,-0.16,1.35,-0.46
11085,-0.16,1.35,-0.46
11095,-0.16,1.35,-0.46
11105,-0.16,1.50,-0.46
11115,-0.16,1.50,-0.46
11125,-0.16,1.50,-0.46
11135,-0.16,1.50,-0.46
11145,-0.16,1.50,-0.46
11155,-0.16,1.50,-0.46
